pm10,pm2_5,co,no2,o3,so2
10.496179080439486,18.0,0.1,9.7,2.9,-1.0049640615664726
7.906394582388467,17.0,1.9,5.1,30.4,0.2
7.940013842072233,13.0,2.3296713889046496,4.573851296496346,19.171050325525805,0.9235471488684106
11.55968924303529,21.0,3.4,7.1,17.6,1.5714987887462812
6.0,13.0,2.3,9.3,16.8,0.3
26.0,44.0,1.3,12.15766694281017,13.0,0.1
13.0,38.0,5.6,24.1,8.0,0.2
20.437334236061695,42.0,5.625213396392455,30.2,19.889650447082914,3.4479756660591683
13.236184891147966,23.448480887184317,1.209971689408029,2.5,18.4,0.3
8.319990216299038,13.0,1.950323872391802,2.5,6.4,0.2
10.0,18.0,2.3,4.7,24.8,1.2399233501474396
6.0,21.0,2.3,4.2,11.4,0.6
5.540635882178807,8.0,2.07031235654066,3.49045937963937,18.352168434764074,0.6450553548851121
10.32411296318767,18.0,1.2,1.4,34.1,0.8
6.500387066136177,10.0,2.174055969486256,3.9238161463821606,18.67972119106877,0.7564520724784312
